date	business_id	review_id	user_id	stars	funny	cool	useful	text	name	address	city	state	postal_code	review_count	is_open	categories	longitude	latitude
2012-11-10T17:33:36Z	7vqsCTpH_QFomi0Q_URf2w	HE7Ishyzsm49iEWcvmrGrw	vf7YS2TaBur-IJ8gUI0mjQ	1	0	0	2	You know when it's real... crappy. This Wendy's is consistently slow and has subpar food quality compared to others. There are several other fast food restaurants in the area that are more worth your money.	Wendy's	5025 Darrow Road	Stow	OH	44224	10	1	Fast Food, Restaurants, Burgers	-81.4397133	41.2017224
2017-01-30T18:12:30Z	KKOmfySnxK96EtlgOU9Hjg	uAO2X_IECSPf3xzK_cmPPA	9qAt7wTgl6mYtxPGZGwyWw	2	0	0	0	"3 people at the drive thru window. One, a pretentiously dressed woman chewing gum like a damn cow and one crying that she can't remember the last 3 orders she took.
My biggest issue was the clown chewing gum like a jackass as a restaurant employee dealing with customers. It's disgusting and offensive. If I was a crybaby liberal douche I'd be sucking my thumb in my safe space right now."	Wendy's	505 N Cunningham	Urbana	IL	61802	12	1	Restaurants, Fast Food, Burgers	-88.2051296	40.1172246
2018-02-12T23:22:46Z	o10-_WmF3MF5uXwMWGg5VQ	sbkxrpGVd5GXQGZJBtu89w	OtCOYoU4WlB_M2Qq9WfanA	1	0	0	1	Why is it when you request No Cheese no one listens? I stated no cheese but I guess they got confused! Please see picture. You just can't get good quality food unless you cook it yourself!	Wendy's	4037 Mayfield Road	S.Euclid	OH	44121	25	1	Fast Food, Burgers, Restaurants	-81.5347328	41.5210219
2018-07-13T22:59:04Z	mBBsJUT6x-_Wr9qOy3TBxQ	H4Xu2QLRrGbX32Rae5zg7g	hFSbwjb3IWiwbiimTpPdmA	3	0	0	1	Food was hot! Unfortunately the staff had no care for the customers. I was the only one inside and the 5-6 employees that were there didn't seem to care that I wait. I stood there for 7minutes while one girl showed the other girls some "cute" boy that was texting her on her phone. I'm like really, so I just stood there waiting for them to finish. I know it's no 5 star restaurant but if you are at work maybe you shouldn't be in your phone and pay attention to your guests.	McDonald's	2500 Denison Ave	Cleveland	OH	44109	5	1	Fast Food, Food, Coffee & Tea, Restaurants, Burgers	-81.7023557425	41.4510006035
2018-10-03T23:38:59Z	lRfteK8D_8pfoFTk4ZuOqw	-cE_tke3iQgpQxl57Y0zbg	Qi7h8OELYjgoaneqSzJk6g	1	0	0	0	I agree with all of the negative reviews.  This is the slowest fast food place I've ever been to!  It takes at minimum 20 minutes to finally get my food. The only reason I go here is because it's close to where I live.  I'm shocked people continue coming here except for maybe the same reason as me.	Wendy's	4524 Browns Hill Rd.	Pittsburgh	PA	15217	36	1	Restaurants, Burgers, Fast Food	-79.925176	40.416731
2016-07-29T01:46:01Z	KKOmfySnxK96EtlgOU9Hjg	KI8c5KIo20Cgt2-5rqtY8Q	LhCabMt5hyHvVjlUJbYgnA	2	1	1	0	"Fast food should be fast.  Hence the name.  Waiting 25 minutes for a chicken sandwich is one thing, but when everyone in line is waiting on their orders just as long, you have to ask "what are they even doing?"

 I cant tell if it's lack of training, or just lack of effort but they got an extra star because the spicy chicken sammich is so good"	Wendy's	505 N Cunningham	Urbana	IL	61802	12	1	Restaurants, Fast Food, Burgers	-88.2051296	40.1172246
2015-07-10T04:44:19Z	aQKix0iMREiJsFGr7mH1mA	LG_AAEKqgdEJiiDHXcidQg	O37hU6pmV5jOCWoFXYtjaQ	1	0	0	1	This Wendy's is like a time warp, back to an era before customer service was invented In fact in some ways I wonder if this place is a burger joint that just happens to share the name Wendy's. The food is WAY off. Fries cold and heavy. No bacon available tonight.... Also no honey mustard. Both of which are very unusual omissions. Even the ketchup packets tasted weird.... They had a distinctive fruity taste. The drive through girl even made disparaging remarks about the state of the restaurant. Altogether unusual experience.	Wendy's	6296 Steubenville Pk	Pittsburgh	PA	15205	5	1	Fast Food, Restaurants, Burgers	-80.1534225986	40.4474531254
2017-06-24T16:45:01Z	7vqsCTpH_QFomi0Q_URf2w	_y3fycwrehLih7Z0mrKCgQ	06cHonp1rCj73vs3hNkfnQ	1	0	0	1	Got a supposedly fresh daily apple pecan chicken salad. Lettuce was brown, apples were mush. Just ended up throwing it in the trash. I've had a similar experience at this Wendy's before. Apprently I did not learn my lesson. Luckily not all Wendy's are like this because I love Wendy's. Avoid this one.	Wendy's	5025 Darrow Road	Stow	OH	44224	10	1	Fast Food, Restaurants, Burgers	-81.4397133	41.2017224
2016-10-20T02:10:49Z	o10-_WmF3MF5uXwMWGg5VQ	RXoJ-6n_uaIWnPe4aYpo9g	8weJdgyMlNdkVqLXfhp-rg	1	0	0	0	I agree with others that I would give it a zero if I could. One of the most rude cashier and I don't expect anything from a fast food joint, but a simple hi and checking to make sure your order is correct is a service even a high schooler can provide. Will not come through here again.	Wendy's	4037 Mayfield Road	S.Euclid	OH	44121	25	1	Fast Food, Burgers, Restaurants	-81.5347328	41.5210219
2016-10-05T14:40:17Z	7vqsCTpH_QFomi0Q_URf2w	XIAHChEibcRYrFiqqlRy1Q	bwZR2QFLxePHzptfVnJCsg	1	0	0	1	If I could give this restaurant 0 stars I would. Not only are the employees rude beyond all belief, they clearly have NO IDEA how to operate a food establishment. The food is often times cold. They don't cook made to order. And, they don't even ensure they give you the correct order. I'll never return to this restaurant again.	Wendy's	5025 Darrow Road	Stow	OH	44224	10	1	Fast Food, Restaurants, Burgers	-81.4397133	41.2017224
2014-02-12T18:03:46Z	7vqsCTpH_QFomi0Q_URf2w	o8Rp90iwqmVPKp-B5JqKJA	zODQ3-jqML5iosC5vzQNiA	1	7	0	0	"Bacon pretzel burger fiasco!
Ok they have on the menu one price for just the burger And one price for the combo
Clearly stated!
Ok so I order the combo yes it was cheaper then just the burger !
But a advertised price nonetheless !
Was argued with over the clearly advertised price !
Now me being a customer and clearly seeing a advertised price on a menu 
I should have not been argued with!
But I was it is not my fault you can not advertise correctly !
Rather then argue you could have gave me the advertised price! Then changed your sign to make it read correctly!
Well I did not but the stupid burger
And won't return !
Simply because of advertising mistakes that this manager personally made!
And the poor service and argumentative nature I was exposed too!
I will never pay more then advertised price anywhere ! For anything!
And neither should you!
Any business would have honored the price and fixed the price without argument simple business ethics!"	Wendy's	5025 Darrow Road	Stow	OH	44224	10	1	Fast Food, Restaurants, Burgers	-81.4397133	41.2017224
2016-12-29T22:31:26Z	lRfteK8D_8pfoFTk4ZuOqw	-KTpnPKznsyprPuK3defzg	TLXQD9lYDi1vl7MOopRGpg	1	0	0	0	"This is the worst Wendy's I've ever experienced (and the second worst is now out of business - Patrick Street, Charleston WV - this one can't be far behind, based on our experience last night.  We went through the drive through at 11pm.  Or I should say we tried to go through the drive through at 11pm.  We were leaving the theaters with two kids and trying to get a late bite on the way back to our hotel. There was a guy in the store trying to sweet, the lights were on, the menus were lit.  Everything indicated it was a typical late night drive through Wendy's.  There were two cars in front of us.  We sat at the speaker, nothing.  At one point we heard someone say a chopped word, but it was unintelligible.  After a few minutes we drove up.  Watched the SUV in front of us apparently try to get their order right for 5 minutes. Then pulled up.  The guys there ignored us.  After rapping on the window, they said they were closed. I told them they ignored us at the speaker, now ignored us at the window, and they're supposed to be open, signs are lit, the hours said they were still open.  The guy says one word, "truck."  I had no idea what that meant, so he says "we got a truck."  Now how is ANY customer supposed to know what that means?  And why does getting a truck mean they get to ignore customers at the windows and make them wait for no reason? 

Everyone involved in that fiasco last night really shouldn't have a job.  They just didn't care. It would be one thing if they came on the speaker and said "I'm sorry sir, we're having issues and we're closed."   They just ignored us and wasted our time.  That's just plain ignorant.  Wendy's is one of our only and favorite fast food burger joints. They've now wasted my and my children's time and they're going to lose 5 or 10 sales, at ALL locations now, because I'm going to take my money elsewhere.  People go to franchises they know are open and for the same consistent quality and service.  This restaurant /franchisee broke that trust, and it's going to cost the company now.  

Judging from the ample very poor feedback I see on here, this location has a LOT of problems."	Wendy's	4524 Browns Hill Rd.	Pittsburgh	PA	15217	36	1	Restaurants, Burgers, Fast Food	-79.925176	40.416731
2017-12-24T18:05:16Z	lRfteK8D_8pfoFTk4ZuOqw	GN0WAjRbkzOo8pStwOZGwg	k4_ZNQ_qx9iiuJDymERaAw	1	0	0	0	"If you want to sit in a drive through for 20 minutes and be treated terribly by teenagers, this is the place to go

*12/24 update*
All of the above remains true. Don't waste your time."	Wendy's	4524 Browns Hill Rd.	Pittsburgh	PA	15217	36	1	Restaurants, Burgers, Fast Food	-79.925176	40.416731
2017-11-28T01:52:40Z	lRfteK8D_8pfoFTk4ZuOqw	8AdilMxiHnNfRBWYL5I05g	rrCBdjD6pOGq9u6mUZRpXQ	1	0	0	0	Only left one star because you can't leave none. Slow, rude and wrong is what you can expect for your order.  Your business is viewed as an interruption to their socializing on their phones and with each other.  I've watched at the pick up window while they hang together and talk while you wait for your food. Don't know how they turn a profit other than the luck of the location and the versatile Wendy's menu.	Wendy's	4524 Browns Hill Rd.	Pittsburgh	PA	15217	36	1	Restaurants, Burgers, Fast Food	-79.925176	40.416731
2015-11-04T18:40:38Z	6VWmXeUDmMvVhb8zqWti-w	0AF0ux4kIcFWaeam8nmWow	IwAzZe3iN9ZBMxW7lKM3Yw	2	0	0	1	This location is close to work and notorious for taking a VERY long time to get through the lunch line. I made it there by 11:30a and the line formed behind me and took forever to get through. I just ordered an Asian Chicken Salad and water. This is not a place to go if you are in a hurry, expect a long wait to get through. A coworkers salad (garden salad) had wilted lettuce in it.	Wendy's	1125 Washington Pike	Bridgeville	PA	15017	12	1	Restaurants, Fast Food, Burgers	-80.104117	40.368031
2016-11-05T04:18:27Z	o10-_WmF3MF5uXwMWGg5VQ	IzllrI11FxnQTuUml_PRCQ	Be3kBCy1q9sL3T8LMKWWwA	1	0	0	1	This is the worst Wendy's I've ever visited. If you go to the drive thru be prepared to wait no less than 20 minutes. Fortunately they have never messed up my order but the wait is ridiculous.	Wendy's	4037 Mayfield Road	S.Euclid	OH	44121	25	1	Fast Food, Burgers, Restaurants	-81.5347328	41.5210219
2013-09-28T20:04:56Z	o10-_WmF3MF5uXwMWGg5VQ	3JzoY8ZJ_fBu7PAX4fEKBw	uianVwcscS5BkZGLeROvOA	1	0	0	0	horrible service. this is the closest Wendy's to my house and I live Wendy's. but I rarely go there because I have terrible service every single time. the staff is terrible! I would rather drive past this location to a farther one just to avoid their crap. RUDE!	Wendy's	4037 Mayfield Road	S.Euclid	OH	44121	25	1	Fast Food, Burgers, Restaurants	-81.5347328	41.5210219
2017-06-27T13:18:52Z	7vqsCTpH_QFomi0Q_URf2w	OFlfZ5voLZmD7LdDmgN0qA	xD3nCgdXkCwSPq6DdAIO1A	1	0	0	2	Wow, terrible customer service where the manager tells you to get out when the order was given wrong to me . No aplology, no respect, nothing.	Wendy's	5025 Darrow Road	Stow	OH	44224	10	1	Fast Food, Restaurants, Burgers	-81.4397133	41.2017224
2017-04-14T22:28:00Z	o10-_WmF3MF5uXwMWGg5VQ	E0GoV1-CaUxiLZO3lRhShQ	EumaWLhwnPwiorZ-JNcm_Q	1	0	0	0	Everybody messes up an order from time to time but this Wendy's gets it wrong nearly half the time. Why do I go there? It's my closest restaurant. They hurt the Wendy's brand. If I finally get my order placed correct by the all-to-often new cashier. They then mess up the completion.	Wendy's	4037 Mayfield Road	S.Euclid	OH	44121	25	1	Fast Food, Burgers, Restaurants	-81.5347328	41.5210219
2018-10-15T02:13:23Z	lRfteK8D_8pfoFTk4ZuOqw	Ykk6NeaTZHoNlOJJXczXsw	_Ef20pZcZhf18Fj3z0sKDA	1	0	0	0	I'm honestly shocked that this can be considered fast food.  Consistently every time I try to pull up to the drive through it takes at a minimum 20 minutes to get my food sometime much longer.  Usually they mess up the orders too.  It's almost like the people that work there do not care at all.	Wendy's	4524 Browns Hill Rd.	Pittsburgh	PA	15217	36	1	Restaurants, Burgers, Fast Food	-79.925176	40.416731
2018-03-02T02:15:50Z	lRfteK8D_8pfoFTk4ZuOqw	F2yopeQN0Dy8V1f0wBlAqg	ACwBMSJzgW6vOvV7vOrk8Q	1	6	6	8	"I think I discovered their secret to slowness, and it may not shock you at all.  This place takes and fills one order at a time.  I mean for real.  I walked in and was third in line to order my food.  I wasn't paying attention at first, but when I was next in line, I saw this first person.  They literally will take ONE order and go about their motions and just fulfill that ONE order.  And they do not do it at a fast place like you would think from a FAST food restaurant.

Once the person in front of me ordered I watched as they prepared the food.  Each item being put together one at a time.  I mean it was weird.  One part of an order will be put together and put in a bag, then the next item will be started.  It felt like an eternity waiting.  All the girl said to me while I watched this was, "I'll be right with you."  That was said multiple times.

Also part of the problem might be that they reserve their smiles and jovial tone for one another, not for the customer.  It was weird to see the notable change in affect when the girl came back to the register to take my order.  Went from a smile to dead on look.  No emotion when taking my order.  I'm glad you like the people you work with, but I could hear all of what you all were saying while I ate my food.  
